STATION,TIME,ENTRIES,EXITS
238 ST,20150919,25725.5,908.0
238 ST,20151017,24578.5,947.5
238 ST,20151114,23013.0,965.5
238 ST,20151212,22769.0,516.5
238 ST,20160109,23251.0,505.5
238 ST,20160206,22352.5,528.0
238 ST,20160305,23772.0,484.5
238 ST,20160402,25764.5,888.0
238 ST,20160430,25307.0,512.0
238 ST,20160528,23443.0,519.0
238 ST,20160625,23705.5,519.5
238 ST,20160723,23988.5,544.0
238 ST,20160820,23696.0,588.5
238 ST,20160917,27276.5,628.5
238 ST,20161015,26675.0,577.5
238 ST,20161112,25195.5,662.0
238 ST,20161210,25277.5,554.0
238 ST,20170107,24499.0,541.5
238 ST,20170204,23702.0,558.5
238 ST,20170304,23823.5,539.0
238 ST,20150404,26159.0,3803.5
25 AV,20150418,27966.5,7543.5
25 AV,20150516,28815.5,7198.0
25 AV,20150613,27419.0,7475.0
25 AV,20150711,30505.0,7724.0
25 AV,20150808,27591.0,6822.0
25 AV,20150905,29288.0,7497.0
25 AV,20151003,30597.0,7597.0
25 AV,20151031,31546.5,7230.0
25 AV,20151128,31366.5,7221.0
25 AV,20151226,25709.5,6110.0
25 AV,20160123,38080.5,7690.5
25 AV,20160220,39980.0,7539.0
25 AV,20160319,40450.0,7821.5
25 AV,20160416,36529.5,7559.5
25 AV,20160514,38990.0,8187.5
25 AV,20160611,36948.0,7240.5
25 AV,20160709,36770.0,7447.0
25 AV,20160806,36563.0,7066.0
25 AV,20160903,37953.0,7424.0
25 AV,20161001,40286.0,7601.5
25 AV,20161029,41529.5,7682.0
25 AV,20161126,40791.5,7289.5
25 AV,20161224,35436.5,6478.0
25 AV,20170121,37845.5,6979.5
25 AV,20170218,40613.5,7072.0
25 AV,20170318,41860.5,7649.0
25 ST,20150404,22635.5,17282.5
25 ST,20150502,23303.0,15501.0
25 ST,20150530,22633.5,16657.5
25 ST,20150627,20778.0,15517.5
25 ST,20150725,21206.5,15798.5
25 ST,20150822,20335.5,15473.5
25 ST,20150919,22510.0,16491.0
25 ST,20151017,22113.0,16972.0
25 ST,20151114,23565.5,17369.0
25 ST,20151212,21180.0,15862.0
25 ST,20160109,22014.5,16597.0
25 ST,20160206,22568.5,16758.0
25 ST,20160305,22734.0,16372.0
25 ST,20160402,22470.5,15771.5
25 ST,20160430,20599.0,14201.0
25 ST,20160528,20755.0,14611.5
25 ST,20160625,20361.5,14279.0
25 ST,20160723,20118.0,14225.0
25 ST,20160820,19880.5,14284.5
25 ST,20160917,22581.5,15508.0
25 ST,20161015,23237.5,15541.5
25 ST,20161112,23860.0,17183.5
25 ST,20161210,22872.5,16143.0
25 ST,20170107,21066.0,15751.5
25 ST,20170204,22719.0,17471.0
25 ST,20170304,23026.0,16777.0
25 ST,20150404,113253.0,100610.5
28 ST,20150418,212695.5,188322.0
28 ST,20150516,200297.0,180380.0
28 ST,20150613,211313.5,190252.5
28 ST,20150711,205955.0,185555.0
28 ST,20150808,192377.0,177636.5
28 ST,20150905,200478.0,181502.0
28 ST,20151003,218221.0,196715.0
28 ST,20151031,210120.5,193938.0
28 ST,20151128,194868.0,182242.5
28 ST,20151226,222635.5,225271.5
28 ST,20160123,271980.5,264607.5
28 ST,20160220,280439.5,274055.5
28 ST,20160319,281522.5,274315.0
28 ST,20160416,283485.0,277284.5
28 ST,20160514,276614.0,269000.5
28 ST,20160611,274432.0,266539.0
28 ST,20160709,267235.5,262970.0
28 ST,20160806,255478.5,250455.0
28 ST,20160903,263097.0,256809.0
28 ST,20161001,269938.5,263433.5
28 ST,20161029,288350.0,277747.5
28 ST,20161126,289102.0,270735.5
28 ST,20161224,241211.0,232792.5
28 ST,20170121,258073.5,245744.5
28 ST,20170218,269308.0,257169.5
28 ST,20170318,279740.0,265703.0
3 AV,20150404,34425.5,41026.5
3 AV,20150502,25167.0,30823.0
3 AV,20150530,35933.0,39751.5
3 AV,20150627,33927.5,37207.0
3 AV,20150725,33764.0,37957.5
3 AV,20150822,32241.5,35321.0
3 AV,20150919,37031.0,42729.0
3 AV,20151017,38395.5,44649.0
3 AV,20151114,43513.0,46328.5
3 AV,20151212,39625.5,42367.0
3 AV,20160109,42231.5,45061.0
3 AV,20160206,45970.0,48791.0
3 AV,20160305,41240.0,45810.0
3 AV,20160402,37123.0,42997.0
3 AV,20160430,36787.0,42314.5
3 AV,20160528,36001.0,39802.0
3 AV,20160625,33815.0,37134.5
3 AV,20160723,32233.5,35786.5
3 AV,20160820,30597.5,34141.0
3 AV,20160917,36406.0,41798.0
3 AV,20161015,36666.5,42945.0
3 AV,20161112,43074.5,45297.0
3 AV,20161210,42778.5,45416.5
3 AV,20170107,40605.0,42261.5
3 AV,20170204,41595.5,43293.0
3 AV,20170304,39933.5,44159.5
3 AV,20150404,101714.0,88700.5
33 ST,20150418,166328.0,134353.5
33 ST,20150516,174517.5,138891.5
33 ST,20150613,176724.0,143311.5
33 ST,20150711,168924.5,135828.5
33 ST,20150808,163397.0,134673.0
33 ST,20150905,163556.0,132770.5
33 ST,20151003,180571.5,145000.5
33 ST,20151031,175029.0,144663.5
33 ST,20151128,172758.0,142495.0
33 ST,20151226,147007.5,123307.5
33 ST,20160123,162501.0,132739.5
33 ST,20160220,165452.5,131568.5
33 ST,20160319,175301.5,143757.5
33 ST,20160416,175163.5,141448.5
33 ST,20160514,174647.0,141476.0
33 ST,20160611,171688.0,139521.5
33 ST,20160709,164311.0,134806.5
33 ST,20160806,157514.5,128188.5
33 ST,20160903,162671.5,129634.5
33 ST,20161001,169899.0,130805.5
33 ST,20161029,173193.0,139978.0
33 ST,20161126,166666.0,133419.5
33 ST,20161224,145932.5,119876.5
33 ST,20170121,148270.5,120076.0
33 ST,20170218,156611.0,126718.0
33 ST,20170318,166927.5,131473.0
33 ST RAWSON ST,20150404,71769.5,54195.5
33 ST RAWSON ST,20150502,75712.0,57329.0
33 ST RAWSON ST,20150530,65383.5,50779.5
33 ST RAWSON ST,20150627,51778.0,44646.5
33 ST RAWSON ST,20150725,53626.0,45844.5
33 ST RAWSON ST,20150822,54309.0,44207.5
33 ST RAWSON ST,20150919,72988.0,58027.0
33 ST RAWSON ST,20151017,80103.5,62171.0
33 ST RAWSON ST,20151114,82746.5,51377.0
33 ST RAWSON ST,20151212,58021.0,37963.0
33 ST RAWSON ST,20160109,68369.5,42328.5
33 ST RAWSON ST,20160206,69449.0,44933.0
33 ST RAWSON ST,20160305,69433.0,52393.5
33 ST RAWSON ST,20160402,72680.5,54661.0
33 ST RAWSON ST,20160430,69929.5,53322.0
33 ST RAWSON ST,20160528,61516.5,46961.5
33 ST RAWSON ST,20160625,52152.0,42465.5
33 ST RAWSON ST,20160723,54595.0,45021.0
33 ST RAWSON ST,20160820,45825.5,38672.0
33 ST RAWSON ST,20160917,78716.0,58519.5
33 ST RAWSON ST,20161015,76454.5,58791.0
33 ST RAWSON ST,20161112,79336.5,56569.5
33 ST RAWSON ST,20161210,63845.0,47730.5
33 ST RAWSON ST,20170107,63790.0,45433.0
